zona,id_cont,calle,altura,capacidad,ruta,turno,lat,long,the_geom,cartodb_id,created_at,updated_at
1,S/N,AGÜERO,1190,3200,RDCLN25,NOCHE,-34.595793,-58.409754,0101000020E6100000DDB3AED172344DC0C617EDF1424C41C0,4742,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,RECONQUISTA,584,3200,RDCLN05,NOCHE,-34.601148,-58.372613,0101000020E6100000408864C8B12F4DC02507EC6AF24C41C0,4012,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,CHACABUCO,1029,3200,RDCLN24,NOCHE,-34.620083,-58.375821,0101000020E610000034130CE71A304DC01DE736E15E4F41C0,4673,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,"LORETO, VIRREY",1721,3200,,,-34.563494,-58.444869,0101000020E61000008A00A777F1384DC001BF4692204841C0,1855,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,"PINO, VIRREY DEL",1527,3200,,,-34.560996,-58.442971,0101000020E6100000C8091346B3384DC0EA9788B7CE4741C0,2178,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,"ALSINA, ADOLFO",2050,3200,RDCLM22,MAÑANA,-34.611779,-58.395477,0101000020E6100000FCA886FD9E324DC096B036C64E4E41C0,3547,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00192,ESTADO DE ISRAEL AV.,4259,3200,,,-34.597782,-58.42577,0101000020E610000018CFA0A17F364DC09911DE1E844C41C0,1371,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,5 DE JULIO,479,3200,RDCLN02,NOCHE,-34.613114,-58.371198,0101000020E6100000992B836A832F4DC0215C01857A4E41C0,3728,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00180,"CABRERA, JOSE A.",4056,3200,,,-34.596316,-58.42384,0101000020E61000004A5E9D6340364DC0700A2B15544C41C0,920,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,CUBA,1958,3200,,,-34.562245,-58.453658,0101000020E6100000CDC82077113A4DC075ABE7A4F74741C0,1187,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00119,"ALVAREZ, JULIAN",1130,3200,,,-34.595227,-58.427766,0101000020E61000009D2B4A09C1364DC01D59F965304C41C0,522,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,CRUCERO GRAL. BELGRANO,1260,3200,RDCLN06,NOCHE,-34.593611,-58.375967,0101000020E610000008B0C8AF1F304DC0DFC5FB71FB4B41C0,4072,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,MIGUELETES,850,3200,,,-34.566209,-58.4346,0101000020E6100000BA6B09F9A0374DC0B6D95889794841C0,1957,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,CERRITO,1548,3200,RDCLM14,MAÑANA,-34.589424,-58.382429,0101000020E61000006005F86EF3304DC01FBDE13E724B41C0,2879,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,PIEDRAS,550,3200,RDCLN23,NOCHE,-34.61451,-58.377477,0101000020E610000000FF942A51304DC051888043A84E41C0,4633,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,SARMIENTO,1981,3200,RDCLM20,MAÑANA,-34.605795,-58.394771,0101000020E610000061342BDB87324DC0488AC8B08A4D41C0,201,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00893,SOLER,4443,3200,,,-34.58867,-58.422649,0101000020E6100000F357C85C19364DC07311DF89594B41C0,2478,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,"PELLEGRINI, CARLOS",887,3200,RDCLN06,NOCHE,-34.598006,-58.381274,0101000020E610000055682096CD304DC0E867EA758B4C41C0,4115,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,LARREA,1383,3200,RDCLM16,MAÑANA,-34.591126,-58.399352,0101000020E6100000CDCB61F71D334DC05CE84A04AA4B41C0,3083,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,"ALEM, LEANDRO N. AV.",454,3200,RDCLN01,NOCHE,-34.602439,-58.370515,0101000020E6100000B6D617096D2F4DC0DF6A9DB81C4D41C0,3635,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,"PERON, JUAN DOMINGO, TTE. GENERAL",359,3200,RDCLN04,NOCHE,-34.605448,-58.371938,0101000020E6100000E01115AA9B2F4DC0DDB6EF517F4D41C0,3945,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,SANTA FE AV.,788,3200,RDCLN06,NOCHE,-34.595157,-58.378217,0101000020E610000047E5266A69304DC0247EC51A2E4C41C0,4149,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,AGUILAR,2435,3200,,,-34.569377,-58.447545,0101000020E6100000813E912749394DC01C0C7558E14841C0,476,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,TACUARI,351,3200,RDCLN02,NOCHE,-34.612406,-58.37907,0101000020E61000008672A25D85304DC0E5EFDE51634E41C0,3802,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00359,JUNCAL,3376,3200,,,-34.58484,-58.411566,0101000020E6100000A112D731AE344DC042B28009DC4A41C0,1649,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,THAMES,1838,3200,,,-34.586453,-58.428799,0101000020E61000005CC7B8E2E2364DC00FD253E4104B41C0,2525,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00287,SOLER,4187,3200,,,-34.590195,-58.419938,0101000020E6100000802C4487C0354DC0A1A17F828B4B41C0,2472,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00548,"JUSTO, JUAN, B. AV.",1285,3200,,,-34.583748,-58.43275,0101000020E610000008AC1C5A64374DC07E8D2441B84A41C0,1693,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,CHACABUCO,181,3200,RDCLN02,NOCHE,-34.610319,-58.376313,0101000020E6100000A3073E062B304DC04F90D8EE1E4E41C0,3766,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,"YRIGOYEN, HIPOLITO",788,3200,RDCLN03,NOCHE,-34.609418,-58.377529,0101000020E61000005325CADE52304DC0FFCBB568014E41C0,3896,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 01036,"CHENAUT, INDALESIO, GRAL.",1900,3200,,,-34.571391,-58.432091,0101000020E6100000AEF204C24E374DC0471D1D57234941C0,1059,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,INDEPENDENCIA AV.,1636,3200,RDCLN11,NOCHE,-34.618117,-58.389479,0101000020E610000049BDA772DA314DC0020D36751E4F41C0,4549,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,VILLANUEVA,955,3200,,,-34.568515,-58.438832,0101000020E61000001938A0A52B384DC089247A19C54841C0,2608,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00938,FRAY JUSTO SANTA MARIA DE ORO,2554,3200,,,-34.578634,-58.423849,0101000020E61000009DB81CAF40364DC0452DCDAD104A41C0,1431,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,VIDAL,1781,3200,,,-34.567129,-58.457766,0101000020E6100000419C8713983A4DC07DCEDDAE974841C0,2581,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00985,THAMES,2138,3200,,,-34.584517,-58.42596,0101000020E6100000BCB376DB85364DC05F7AFB73D14A41C0,2530,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 01198,ZAPATA,227,3200,,,-34.57427,-58.43985,0101000020E6100000A3923A014D384DC07689EAAD814941C0,2653,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,CABILDO AV.,2247,3200,,,-34.560635,-58.45773,0101000020E6100000F4328AE5963A4DC019FF3EE3C24741C0,859,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 01154,DUMONT SANTOS,2319,3200,,,-34.572773,-58.437929,0101000020E6100000287CB60E0E384DC012842BA0504941C0,1318,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,TALCAHUANO,890,3200,RDCLN10,NOCHE,-34.598393,-58.385578,0101000020E61000004F07B29E5A314DC0E2934E24984C41C0,4412,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00327,ARENALES,3746,3200,,,-34.584927,-58.414495,0101000020E610000082AD122C0E354DC011C64FE3DE4A41C0,659,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,JUNCAL,1209,3200,RDCLM14,MAÑANA,-34.592786,-58.384726,0101000020E6100000E0F599B33E314DC069C36169E04B41C0,2887,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,"MOREAU DE JUSTO, ALICIA AV.",754,3200,RDCLN01,NOCHE,-34.606391,-58.366729,0101000020E610000055BFD2F9F02E4DC05CCB64389E4D41C0,3694,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,SARMIENTO,2487,3200,RDCLM20,MAÑANA,-34.606209,-58.401866,0101000020E6100000EAAF575870334DC03BC5AA41984D41C0,210,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,VIAMONTE,2538,3200,RDCLM18,MAÑANA,-34.601048,-58.402881,0101000020E61000000397C79A91334DC0C1A90F24EF4C41C0,3264,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,PARAGUAY,792,3200,RDCLN06,NOCHE,-34.597685,-58.378141,0101000020E61000006C239EEC66304DC0A6272CF1804C41C0,4109,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00878,NICARAGUA,4550,3200,,,-34.58849,-58.424893,0101000020E610000050A6D1E462364DC0F302ECA3534B41C0,2033,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,AMENABAR,2349,3200,,,-34.560767,-58.46055,0101000020E61000001E166A4DF33A4DC088D68A36C74741C0,584,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,CORDOBA AV.,5541,3200,,,-34.587767,-58.439742,0101000020E6100000BD56427749384DC08255F5F23B4B41C0,1127,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,ECHEVERRIA,1700,3200,,,-34.559127,-58.449278,0101000020E6100000F96706F181394DC0C1A73979914741C0,1329,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00549,"JUSTO, JUAN, B. AV.",1380,3200,,,-34.58293,-58.431246,0101000020E6100000F243A51133374DC0BBED42739D4A41C0,1694,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,SANTA FE AV.,2165,3200,RDCLM17,MAÑANA,-34.595391,-58.397991,0101000020E6100000198D7C5EF1324DC097AAB4C5354C41C0,3166,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,DORREGO AV.,3318,3200,,,-34.572129,-58.425975,0101000020E6100000F1F44A5986364DC0ED0BE8853B4941C0,1316,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,DE MAYO AV.,887,3200,RDCLN03,NOCHE,-34.608886,-58.379007,0101000020E610000040FA264D83304DC0027FF8F9EF4D41C0,3831,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,CORDOBA AV.,354,3200,RDCLN11,NOCHE,-34.598552,-58.372174,0101000020E6100000F435CB65A32F4DC04A7A185A9D4C41C0,4454,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,QUIRNO COSTA,1251,3200,RDCLN25,NOCHE,-34.59522,-58.405292,0101000020E61000004CAAB69BE0334DC06AF6402B304C41C0,4835,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,PUEYRREDON AV.,2466,3200,RDCLM15,MAÑANA,-34.585873,-58.394188,0101000020E6100000E23C9CC074324DC0014EEFE2FD4A41C0,3039,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,PUEYRREDON AV.,872,3200,RDCLM18,MAÑANA,-34.600218,-58.404389,0101000020E61000005BEECC04C3334DC03A3C84F1D34C41C0,173,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00984,THAMES,2078,3200,,,-34.585,-58.426622,0101000020E610000087E0B88C9B364DC07B14AE47E14A41C0,2529,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00223,COSTA RICA,4268,3200,,,-34.591037,-58.423007,0101000020E6100000527DE71725364DC0ECDCB419A74B41C0,1168,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,RIOBAMBA,56,3200,RDCLM21,MAÑANA,-34.608652,-58.393467,0101000020E610000012876C205D324DC08F52094FE84D41C0,3512,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,"ROCA, JULIO A., PRESIDENTE AV.",575,3200,RDCLN02,NOCHE,-34.609598,-58.374203,0101000020E6100000558847E2E52F4DC07FDAA84E074E41C0,3786,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,CABILDO AV.,3182,3200,,,-34.552981,-58.46515,0101000020E610000001DE02098A3B4DC09A27D714C84641C0,878,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,OLLEROS,1550,3200,,,-34.563139,-58.435947,0101000020E610000008E57D1CCD374DC0130D52F0144841C0,2097,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00188,PALESTINA,1163,3200,,,-34.596712,-58.424526,0101000020E61000009E2633DE56364DC0BC900E0F614C41C0,2134,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,"PERON, JUAN DOMINGO, TTE. GENERAL",2233,3200,RDCLM21,MAÑANA,-34.60722,-58.3983,0101000020E610000097FF907EFB324DC012BD8C62B94D41C0,3494,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,BOUCHARD,644,3200,RDCLN01,NOCHE,-34.600134,-58.369432,0101000020E6100000460C3B8C492F4DC0DC9BDF30D14C41C0,3659,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00614,CABELLO,3434,3200,,,-34.581279,-58.409128,0101000020E61000005FF0694E5E344DC0016DAB59674A41C0,792,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 01021,"BUSCHIAZZO, JUAN A. ",3039,3200,,,-34.573457,-58.42053,0101000020E6100000527E52EDD3354DC0C554FA09674941C0,784,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,CABILDO AV.,2648,3200,,,-34.557242,-58.461078,0101000020E6100000DA73999A043B4DC094FAB2B4534741C0,867,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,URUGUAY,334,3200,RDCLN09,NOCHE,-34.604885,-58.386549,0101000020E610000098A608707A314DC0A56B26DF6C4D41C0,4357,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00270,SCALABRINI ORTIZ AV.,1669,3200,,,-34.590503,-58.424177,0101000020E6100000925B936E4B364DC04E98309A954B41C0,2381,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,DE MAYO AV.,760,3200,RDCLN11,NOCHE,-34.608839,-58.377185,0101000020E610000058C51B9947304DC0C2C3B46FEE4D41C0,4501,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,BELGRANO AV.,312,3200,RDCLN02,NOCHE,-34.612487,-58.370866,0101000020E610000063997E89782F4DC0D21C59F9654E41C0,3750,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 01083,ORTEGA Y GASSET,1615,3200,,,-34.568466,-58.431196,0101000020E61000004015376E31374DC0A8716F7EC34841C0,2123,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,SANTA FE AV.,2460,3200,RDCLM17,MAÑANA,-34.594682,-58.401787,0101000020E61000009E7AA4C16D334DC08BC22E8A1E4C41C0,3177,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,TUCUMAN,2529,3200,RDCLM19,MAÑANA,-34.602012,-58.402695,0101000020E6100000A1A17F828B334DC058E6ADBA0E4D41C0,3352,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,JURAMENTO,2540,3200,,,-34.56289,-58.458062,0101000020E61000002AC58EC6A13A4DC06B9F8EC70C4841C0,1682,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00385,"SALGUERO, JERONIMO",2231,3200,,,-34.585508,-58.411251,0101000020E610000041B96DDFA3344DC0EFC517EDF14A41C0,2268,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,CALLAO AV.,836,3200,RDCLM12,MAÑANA,-34.599373,-58.393071,0101000020E6100000C500892650324DC07E8D2441B84C41C0,2681,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,INDEPENDENCIA AV.,660,3200,RDCLN11,NOCHE,-34.617401,-58.375329,0101000020E6100000C51EDAC70A304DC044C2F7FE064F41C0,4536,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,RIVADAVIA AV.,2420,3200,RDCLM12,MAÑANA,-34.609892,-58.400879,0101000020E61000009C53C90050334DC0C80BE9F0104E41C0,2760,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00823,CHARCAS,3933,3200,,,-34.586632,-58.41909,0101000020E6100000520ABABDA4354DC0BF64E3C1164B41C0,1034,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,SANTA FE AV.,2240,3200,RDCLM17,MAÑANA,-34.595373,-58.399018,0101000020E6100000F641960513334DC0F1F5B52E354C41C0,3169,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,PUEYRREDON AV.,1920,3200,RDCLM16,MAÑANA,-34.588913,-58.399665,0101000020E61000008C2D043928334DC039984D80614B41C0,150,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 01032,"CAMPOS, LUIS MARIA AV.",529,3200,,,-34.571594,-58.434345,0101000020E61000002F17F19D98374DC07F4B00FE294941C0,943,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,DEL LIBERTADOR AV.,4408,3200,,,-34.567472,-58.430485,0101000020E61000009335EA211A374DC0A7B228ECA24841C0,1228,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,SANTA FE AV.,2180,3200,RDCLM17,MAÑANA,-34.595496,-58.398368,0101000020E6100000EFE2FDB8FD324DC00C738236394C41C0,3167,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,TALCAHUANO,82,3200,RDCLN08,NOCHE,-34.607822,-58.384941,0101000020E6100000DCF126BF45314DC008E57D1CCD4D41C0,4285,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,CORDOBA AV.,2522,3200,RDCLM12,MAÑANA,-34.599097,-58.402707,0101000020E6100000656F29E78B334DC0DC10E335AF4C41C0,2721,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00532,DORREGO AV.,1409,3200,,,-34.585556,-58.445009,0101000020E61000007CB60E0EF6384DC000FDBE7FF34A41C0,1294,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,"CABRERA, JOSE A.",4663,3200,,,-34.592429,-58.428726,0101000020E6100000F2785A7EE0364DC0DB19A6B6D44B41C0,926,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,CALLAO AV.,61,3200,RDCLN08,NOCHE,-34.608247,-58.391922,0101000020E61000009D4A06802A324DC0EF71A609DB4D41C0,4239,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,"SUCRE, ANTONIO JOSE DE, MCAL.",2269,3200,,,-34.563059,-58.453678,0101000020E61000001475E61E123A4DC0F75B3B51124841C0,2508,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,CORDOBA AV.,737,3200,RDCLN05,NOCHE,-34.598768,-58.377472,0101000020E6100000EE93A30051304DC017F2086EA44C41C0,3986,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,CORDOBA AV.,1752,3200,RDCLM12,MAÑANA,-34.599685,-58.39229,0101000020E61000002046088F36324DC06D73637AC24C41C0,2711,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,CORRIENTES AV.,2740,3200,RDCLM20,MAÑANA,-34.604702,-58.404924,0101000020E6100000C9AEB48CD4334DC0B4E908E0664D41C0,3405,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,BELGRANO AV.,1385,3200,RDCLN11,NOCHE,-34.613329,-58.385768,0101000020E6100000F2EB87D860314DC01D588E90814E41C0,4446,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,MONTEVIDEO,46,3200,RDCLN08,NOCHE,-34.608525,-58.389253,0101000020E6100000586FD40AD3314DC032E6AE25E44D41C0,4263,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00540,DORREGO AV.,2162,3200,,,-34.57771,-58.439024,0101000020E61000005E143DF031384DC03D49BA66F24941C0,1302,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,MONTEVIDEO,1730,3200,RDCLM14,MAÑANA,-34.590454,-58.386665,0101000020E610000001C11C3D7E314DC06DE525FF934B41C0,2906,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,VENEZUELA,669,3200,RDCLN02,NOCHE,-34.613842,-58.375577,0101000020E61000009D103AE812304DC0A374E95F924E41C0,3811,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,PARAGUAY,1770,3200,RDCLN10,NOCHE,-34.598706,-58.392331,0101000020E61000007E1AF7E637324DC0A1F5F065A24C41C0,4403,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,CABILDO AV.,4656,3200,,,-34.541879,-58.4737,0101000020E6100000BF0E9C33A23C4DC0D1B1834A5C4541C0,908,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00892,SOLER,4441,3200,,,-34.588723,-58.422582,0101000020E61000006BF0BE2A17364DC096B377465B4B41C0,2477,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,"ALEM, LEANDRO N. AV.",720,3200,RDCLN01,NOCHE,-34.599251,-58.37104,0101000020E610000001C11C3D7E2F4DC0338CBB41B44C41C0,3648,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,JURAMENTO,1823,3200,,,-34.55896,-58.451617,0101000020E6100000A8A8FA95CE394DC0D6E253008C4741C0,1667,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,SAN MARTIN,921,3200,RDCLN06,NOCHE,-34.597145,-58.37424,0101000020E6100000726DA818E72F4DC026FC523F6F4C41C0,240,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,RIVADAVIA AV.,1687,3200,RDCLN07,NOCHE,-34.609098,-58.390367,0101000020E61000000438BD8BF7314DC08E075BECF64D41C0,4210,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,TUCUMAN,2125,3200,RDCLM19,MAÑANA,-34.602149,-58.39743,0101000020E610000082397AFCDE324DC0D828EB37134D41C0,3345,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,CALLAO AV.,687,3200,RDCLN10,NOCHE,-34.601113,-58.392624,0101000020E6100000F6CFD38041324DC0A8195245F14C41C0,4365,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,MAIPU,562,3200,RDCLN05,NOCHE,-34.601621,-58.37677,0101000020E6100000950ED6FF39304DC01DCBBBEA014D41C0,4000,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,BOLIVAR,487,3200,RDCLN02,NOCHE,-34.613464,-58.373305,0101000020E610000076374F75C82F4DC0FDA204FD854E41C0,217,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,"PERON, JUAN DOMINGO, TTE. GENERAL",16,3200,RDCLN01,NOCHE,-34.605308,-58.368479,0101000020E6100000A321E3512A2F4DC0EB0088BB7A4D41C0,3719,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,BELGRANO AV.,936,3200,RDCLN02,NOCHE,-34.613066,-58.379643,0101000020E6100000E2934E2498304DC010255AF2784E41C0,3762,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00299,"ALVAREZ, JULIAN",2274,3200,,,-34.588394,-58.41754,0101000020E6100000CC6262F371354DC0D1949D7E504B41C0,538,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00185,"CABRERA, JOSE A.",4528,3200,,,-34.593391,-58.427548,0101000020E610000030BC92E4B9364DC0D05E7D3CF44B41C0,925,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,SOLDADO DE LA INDEPENDENCIA,1259,3200,,,-34.564107,-58.440159,0101000020E610000021054F2157384DC0EB387EA8344841C0,2460,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,SAN BENITO DE PALERMO,1610,3200,,,-34.567521,-58.432468,0101000020E61000008448861C5B374DC088653387A44841C0,2283,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,AZCUENAGA,36,3200,RDCLM21,MAÑANA,-34.609418,-58.400548,0101000020E6100000363D282845334DC0FFCBB568014E41C0,3448,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,CALLAO AV.,1343,3200,RDCLM13,MAÑANA,-34.593421,-58.392903,0101000020E610000009C03FA54A324DC03BE12538F54B41C0,2795,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00564,"JUSTO, JUAN, B. AV.",2186,3200,,,-34.592176,-58.440372,0101000020E61000007D09151C5E384DC0F1BC546CCC4B41C0,1709,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,"SUCRE, ANTONIO JOSE DE, MCAL.",1841,3200,,,-34.560877,-58.449984,0101000020E610000094DC611399394DC00F0A4AD1CA4741C0,2502,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
