etapa,calle,nro,id,direccion_normalizada,x,y,lat,long,the_geom,cartodb_id,created_at,updated_at
CV,MONROE Y F. ALCORTA,,,"MONROE y FIGUEROA ALCORTA, PRES. AV.",101937.3828125,109040.4296875,-34.547775,-58.442194,0101000020E6100000643E20D099384DC08048BF7D1D4641C0,782,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 5 (Oeste),Yerbal,596,,YERBAL 596,102193.146647,101229.444817,-34.618184,-58.439387,0101000020E6100000CFA44DD53D384DC08A743FA7204F41C0,532,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 7 Palermo (MTE),Juan Maria Gutierrez,2541,,"GUTIERREZ, JUAN MARIA 2541",105948.47105,104623.808894,-34.587572,-58.398465,0101000020E6100000E2CCAFE600334DC0CD052E8F354B41C0,671,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 1 Micro recorridos 1 Alt.(MTE),Bonpland,2163,401,BONPLAND 2163,102762.816197,105487.361228,-34.579801,-58.43319,0101000020E6100000257A19C572374DC014984EEB364A41C0,165,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 2 Palermo (MTE),Godoy Cruz,3150,577,GODOY CRUZ 3150,103829.807391,106124.005319,-34.574059,-58.421564,0101000020E6100000E19524CFF5354DC0BB7CEBC37A4941C0,287,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 7 Palermo (MTE),Arenales,3162,,ARENALES 3162,105026.366171,104459.232005,-34.58906,-58.408514,0101000020E6100000A4FACE2F4A344DC0DEB06D51664B41C0,618,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 7 Palermo (MTE),Sanchez de Bustamante,1650,,SANCHEZ DE BUSTAMANTE 1650,104862.033177,104135.365274,-34.59198,-58.410304,0101000020E610000080B56AD784344DC06BF12900C64B41C0,748,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 4 Microrecorridos (Ceibo),AV SANTA FE,4386,,SANTA FE AV. 4386,103657.048733,105454.066716,-34.580098,-58.423444,0101000020E6100000FED7B96933364DC0CD3CB9A6404A41C0,422,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 4 Microrecorridos (Ceibo),Honduras,entre Thames y Uriarte,,HONDURAS y URIARTE,102862.421875,104636.328125,-34.587472,-58.432101,0101000020E6100000D2C8E7154F374DC069A85148324B41C0,105,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 3 Madreselva,Arce,215,,ARCE 215,103100.368121,106389.490761,-34.571668,-58.429514,0101000020E61000004A969350FA364DC0BA15C26A2C4941C0,327,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 7 Palermo (MTE),Guido,1921,,GUIDO 1921,106621.140255,104464.27811,-34.589006,-58.391132,0101000020E6100000A435069D10324DC0EA92718C644B41C0,668,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 1 Micro recorridos 1(MTE),Fitz Roy,2307,460,FITZ ROY 2307,102985.582737,105534.336367,-34.579377,-58.430762,0101000020E6100000062E8F3523374DC0FD868906294A41C0,152,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 3 Madreselva,Huergo,400,,HUERGO 400,102792.632163,106307.569558,-34.572407,-58.432867,0101000020E61000004242942F68374DC03080F0A1444941C0,75,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 4 Microrecorridos (Ceibo),THAMES,1872,,THAMES 1872,103197.940138,104775.474235,-34.586217,-58.428445,0101000020E61000003F912749D7364DC0FBAD9D28094B41C0,469,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 4 Microrecorridos (Ceibo),URIARTE,1764,780,URIARTE 1764,103007.342166,104761.313671,-34.586345,-58.430522,0101000020E6100000B11A4B581B374DC029965B5A0D4B41C0,475,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 6 (MTE) Colegiales,C. Arenal,3470,,"ARENAL, CONCEPCION 3470",101574.372563,105090.449042,-34.583381,-58.446141,0101000020E6100000CE33F6251B394DC0CC0D863AAC4A41C0,536,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 7 Palermo (MTE),Arenales,2264,,ARENALES 2264,105903.224178,103878.719721,-34.594288,-58.398953,0101000020E61000000FD253E410334DC0DF3312A1114C41C0,719,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 3 Madreselva,3 de Febrero,1249 aprox,,3 DE FEBRERO 1249,101695.53272,106832.988007,-34.567673,-58.444824,0101000020E6100000EA3C2AFEEF384DC03EE94482A94841C0,124,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 3 Madreselva,S. de la Independencia,924,,SOLDADO DE LA INDEPENDENCIA 924,102477.074501,106961.152598,-34.566517,-58.436308,0101000020E6100000D87DC7F0D8374DC063D009A1834841C0,401,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 6 (MTE) Colegiales,Palpa,3539,,PALPA 3539,100864.088226,105453.000762,-34.580114,-58.453883,0101000020E6100000ED9A90D6183A4DC0D3F9F02C414A41C0,570,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 4 Microrecorridos (Ceibo),PARAGUAY,4694,756,PARAGUAY 4694,103393.605415,105116.123033,-34.583146,-58.426314,0101000020E6100000D9E9077591364DC088653387A44A41C0,462,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 6 (MTE) Colegiales,Maure,3033,,MAURE 3033,101495.473193,105775.370486,-34.577207,-58.447002,0101000020E6100000909F8D5C37394DC0DA0242EBE14941C0,561,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 2 Palermo (MTE),Arenales,3600,455,ARENALES 3600,104604.331587,104818.222478,-34.585826,-58.413116,0101000020E610000028BA2EFCE0344DC0C092AB58FC4A41C0,229,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 2 Palermo (MTE),Oro,2836,583,FRAY JUSTO SANTAMARIA DE ORO 2836,103878.325686,105959.234545,-34.575544,-58.421034,0101000020E610000085402E71E4354DC05BB4006DAB4941C0,301,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 5 (Oeste),Alberdi,841,,"ALBERDI, JUAN BAUTISTA AV. 841",102155.34549,100704.157864,-34.622919,-58.439798,0101000020E6100000516C054D4B384DC04D874ECFBB4F41C0,510,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 2 Palermo (MTE),Cerviño,Ruggieri,457,"CERVIÑO AV. y RUGGIERI, SILVIO L.",105140.0234375,105375.1015625,-34.580804,-58.407281,0101000020E61000001EA4A7C821344DC068B114C9574A41C0,245,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 4 Microrecorridos (Ceibo),PARAGUAY,4526,753,PARAGUAY 4526,103553.652947,104967.873335,-34.584481,-58.424569,0101000020E61000009DF2E84658364DC01211FE45D04A41C0,461,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 1 Micro recorridos 1 Alt.(MTE),Paraguay,5419,474,PARAGUAY 5419,102760.703788,105732.035585,-34.577595,-58.433213,0101000020E6100000DD99098673374DC0A4AA09A2EE4941C0,181,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 3 Madreselva,Zabala,2319,,ZABALA 2319,101366.483413,106888.945118,-34.56717,-58.44841,0101000020E61000008599B67F65394DC0DBA2CC06994841C0,415,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 4 Microrecorridos (Ceibo),BORGES,1767,,"BORGES, JORGE LUIS 1767",103199.463376,104617.749735,-34.587639,-58.428428,0101000020E610000068588CBAD6364DC0556D37C1374B41C0,425,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 5 (Oeste),Puan,146,,PUAN 146,101402.504316,100479.552309,-34.624945,-58.448007,0101000020E610000085B01A4B58394DC03C66A032FE4F41C0,499,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 3 Madreselva,Baez,Dorrego,,BAEZ y DORREGO AV.,103175.46875,106187.28125,-34.573491,-58.428695,0101000020E6100000B77A4E7ADF364DC071C63027684941C0,340,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 7 Palermo (MTE),Agüero ,2454,,AGUERO 2454,105984.914599,104914.523842,-34.584951,-58.39807,0101000020E610000065C22FF5F3324DC09961A3ACDF4A41C0,593,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 7 Palermo (MTE),Charcas,3261,,CHARCAS 3261,104723.203009,104128.276222,-34.592045,-58.411817,0101000020E6100000EA77616BB6344DC052616C21C84B41C0,747,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 5 (Oeste),Biedma,46,,"BIEDMA, JOSE JUAN 46",101130.145888,100611.800264,-34.623753,-58.450977,0101000020E6100000C51F459DB9394DC015E46723D74F41C0,498,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 7 Palermo (MTE),Agüero ,1354,,AGUERO 1354,105004.974497,103937.252769,-34.593766,-58.408744,0101000020E6100000D63730B951344DC006BD3786004C41C0,771,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 1 Recorridos Zona 1 (MTE),Humboldt,1884,545,HUMBOLDT 1884,102691.736227,105070.441797,-34.583559,-58.433963,0101000020E610000047567E198C374DC0AB24B20FB24A41C0,220,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 3 Madreselva,L.M. Campos,615,,"CAMPOS, LUIS M. AV. 615",102597.745948,106472.460074,-34.570922,-58.434992,0101000020E6100000C5025FD1AD374DC09148DBF8134941C0,367,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 5 (Oeste),Parral,73,,PARRAL 73,102196.152855,101197.218647,-34.618475,-58.439354,0101000020E6100000F3AE7AC03C384DC0613255302A4F41C0,482,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 7 Palermo (MTE),Anchorena,1451,,"ANCHORENA, TOMAS MANUEL DE, DR. 1451",105385.467318,104027.922887,-34.592946,-58.404598,0101000020E6100000750305DEC9334DC0A2258FA7E54B41C0,661,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 2 Palermo (MTE),Seguí,4646,404,"SEGUI, JUAN FRANCISCO 4646",103799.007213,106197.058897,-34.5734,-58.4219,0101000020E61000005917B7D100364DC061C3D32B654941C0,259,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 1 Micro recorridos 1 Alt.(MTE),Charcas,5016,501,CHARCAS 5016,103126.944544,105556.28437,-34.579179,-58.429221,0101000020E6100000D2E0B6B6F0364DC0D7C39789224A41C0,166,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 3 Madreselva,Olleros,Villanueva,,OLLEROS y VILLANUEVA,102082.9453125,106885.25,-34.567202,-58.440603,0101000020E61000007FC2D9AD65384DC0E71C3C139A4841C0,392,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 6 (MTE) Colegiales,T. Garcia,3073,,"GARCIA, TEODORO 3073",101227.070728,105900.864975,-34.576077,-58.449927,0101000020E6100000304B3B3597394DC0287D21E4BC4941C0,573,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 2 Palermo (MTE),Lafinur,3126,573,LAFINUR 3126,104539.209937,105523.001145,-34.579473,-58.41383,0101000020E6100000450DA661F8344DC01FF5D72B2C4A41C0,298,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 7 Palermo (MTE),Billinghurst,2255,,BILLINGHURST 2255,105243.849662,104813.870579,-34.585862,-58.406146,0101000020E61000005BB39597FC334DC00DFCA886FD4A41C0,609,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 4 Microrecorridos (Ceibo),BORGES,2490,,"BORGES, JORGE LUIS 2490",103878.122712,105240.958469,-34.582019,-58.421033,0101000020E6100000B5C4CA68E4354DC048533D997F4A41C0,429,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 7 Palermo (MTE),Arenales,2370,,ARENALES 2370,105782.516206,103919.094189,-34.593925,-58.400269,0101000020E6100000234DBC033C334DC06EA301BC054C41C0,718,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 7 Palermo (MTE),Billinghurst,1657,,BILLINGHURST 1657,104795.187509,104182.407557,-34.591557,-58.411033,0101000020E6100000D449B6BA9C344DC0255CC823B84B41C0,731,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 5 (Oeste),Boyaca,241,,BOYACA AV. 241,100450.538811,100577.076945,-34.624067,-58.458387,0101000020E6100000AEF4DA6CAC3A4DC0A4C16D6DE14F41C0,519,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 4 Microrecorridos (Ceibo),CHARCAS,4391,774,CHARCAS 4391,103622.880855,105120.199464,-34.583108,-58.423815,0101000020E6100000F146E6913F364DC09B046F48A34A41C0,432,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 5 (Oeste),Avellaneda,1693,,AVELLANEDA AV. 1693,100768.411121,100949.901097,-34.620706,-58.454921,0101000020E6100000BEA1F0D93A3A4DC02A37514B734F41C0,522,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 2 Palermo (MTE),J. Salguero,2577,567,"SALGUERO, JERONIMO 2577",104906.321612,105311.001927,-34.581383,-58.409828,0101000020E6100000177E703E75344DC0A6B915C26A4A41C0,291,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 7 Palermo (MTE),Las Heras,Plaza,,LAS HERAS GENERAL AV. y CALZADA CIRCULAR PLAZA ITALIA,103962.015625,105312.8203125,-34.58137,-58.420119,0101000020E6100000D0B69A75C6354DC0117008556A4A41C0,673,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 7 Palermo (MTE),Arenales,2448,,ARENALES 2448,105694.142088,103956.592446,-34.593588,-58.401232,0101000020E6100000E90DF7915B334DC026A60BB1FA4B41C0,690,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 4 Microrecorridos (Ceibo),AV SANTA FE,4590,,SANTA FE AV. 4590,103494.740245,105579.591728,-34.578967,-58.425213,0101000020E6100000C26A2C616D364DC04B3B35971B4A41C0,423,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 3 Madreselva,S.B. de Palermo,1542 aprox,,SAN BENITO DE PALERMO 1542,102892.669396,106891.565118,-34.567143,-58.431779,0101000020E6100000BF0CC68844374DC0E2934E24984841C0,112,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 2 Palermo (MTE),Juncal,Bulnes,421,JUNCAL y BULNES,104896.25,104848.3359375,-34.585553,-58.409935,0101000020E61000002D3E05C078344DC08F899466F34A41C0,254,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 7 Palermo (MTE),Pacheco de Melo,2864,,"PACHECO DE MELO, JOSE ANDRES 2864",105512.739683,104827.903629,-34.585734,-58.403215,0101000020E6100000DA20938C9C334DC0E013EB54F94A41C0,625,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 7 Palermo (MTE),Laprida,1551,,LAPRIDA 1551,105380.696256,104190.831006,-34.591478,-58.404651,0101000020E610000098A59D9ACB334DC0D926158DB54B41C0,656,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 7 Palermo (MTE),Laprida,2145,,LAPRIDA 2145,105920.646292,104690.627462,-34.58697,-58.398769,0101000020E61000004ED4D2DC0A334DC0D7DD3CD5214B41C0,645,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 4 Microrecorridos (Ceibo),CHARCAS,4219,778,CHARCAS 4219,103788.29628,104970.813901,-34.584454,-58.422011,0101000020E6100000B0C6D97404364DC019028063CF4A41C0,431,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 7 Palermo (MTE),Sanchez de Bustamante,1564,,SANCHEZ DE BUSTAMANTE 1564,104763.165006,104051.297234,-34.592739,-58.411381,0101000020E61000000F99F221A8344DC029081EDFDE4B41C0,746,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 1 Recorridos Zona 1 (MTE),Carranza,1525,430,"CARRANZA, ANGEL JUSTINIANO 1525",102147.40567,105026.290903,-34.583959,-58.439895,0101000020E61000004356B77A4E384DC0399A232BBF4A41C0,201,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 7 Palermo (MTE),Libertador,1746,,DEL LIBERTADOR AV. 1746,105922.205096,105133.028228,-34.582982,-58.398755,0101000020E6100000E90E62670A334DC00E1478279F4A41C0,597,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 1 Micro recorridos 1 Alt.(MTE),Nicaragua,5754,469,NICARAGUA 5754,102584.3501,105414.201905,-34.580461,-58.435134,0101000020E610000057B08D78B2374DC03ECDC98B4C4A41C0,176,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 1 Micro recorridos 1(MTE),Carranza,2294,491,"CARRANZA, ANGEL JUSTINIANO 2294",102769.156088,105698.672139,-34.577896,-58.433121,0101000020E6100000FC1A498270374DC09F3E027FF84941C0,96,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 7 Palermo (MTE),Azcuenaga,1112,,AZCUENAGA 1112,105820.983653,103814.523135,-34.594868,-58.399849,0101000020E61000004E2B85402E334DC0EDB776A2244C41C0,694,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 6 (MTE) Colegiales,Zabala,2844,,ZABALA 2844,101006.937765,106331.392766,-34.572196,-58.452327,0101000020E6100000840CE4D9E5394DC07573F1B73D4941C0,581,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 4 Microrecorridos (Ceibo),ORO,2246,759,FRAY JUSTO SANTAMARIA DE ORO 2246,103347.27982,105252.543866,-34.581916,-58.426819,0101000020E6100000DD274701A2364DC0738236397C4A41C0,87,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 1 Micro recorridos 1 Alt.(MTE),Costa Rica,5758,492,COSTA RICA 5758,102478.36311,105301.774585,-34.581475,-58.436289,0101000020E6100000624D6551D8374DC08638D6C56D4A41C0,169,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 3 Madreselva,Olleros,3 de febrero,,OLLEROS y 3 DE FEBRERO,101865.953125,106651.3046875,-34.569311,-58.442967,0101000020E6100000871A8524B3384DC06420CF2EDF4841C0,388,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 3 Madreselva,Ortega y Gasset,S. de la Indep,,ORTEGA Y GASSET y SOLDADO DE LA INDEPENDENCIA,102902.03125,106668.0390625,-34.569158,-58.431676,0101000020E6100000EB3BBF2841374DC0DE205A2BDA4841C0,396,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 3 Madreselva,Cabildo,72,,CABILDO AV. 72,102436.852312,106068.749287,-34.574561,-58.436744,0101000020E6100000B35C363AE7374DC04E4700378B4941C0,344,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 7 Palermo (MTE),Libertador,1650,,DEL LIBERTADOR AV. 1650,106043.545952,105108.526058,-34.583202,-58.397432,0101000020E61000002331410DDF324DC01C7BF65CA64A41C0,598,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 4 Microrecorridos (Ceibo),GODOY CRUZ,2141 (APROX),763,GODOY CRUZ 2141,103070.614261,105025.555542,-34.583963,-58.429833,0101000020E6100000ECDE8AC404374DC07A89B14CBF4A41C0,107,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 4 Microrecorridos (Ceibo),URIARTE,2165,767,URIARTE 2165,103381.182834,105054.804931,-34.583698,-58.426449,0101000020E6100000B9347EE195364DC0CC5EB69DB64A41C0,476,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 7 Palermo (MTE),Arenales,2670,,ARENALES 2670,105455.709044,104062.546402,-34.592634,-58.403832,0101000020E6100000058A58C4B0334DC0B33F506EDB4B41C0,679,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 5 (Oeste),Rivadavia,5784,,RIVADAVIA AV. 5784,101500.32203,100697.442758,-34.622981,-58.44694,0101000020E61000001AA3755435394DC0C38366D7BD4F41C0,493,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
CV,LA PAMPA Y F ALCORTA,,,"LA PAMPA y FIGUEROA ALCORTA, PRES. AV.",102629.140625,108394.6640625,-34.553594,-58.434655,0101000020E61000007D0569C6A2374DC083A10E2BDC4641C0,776,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 7 Palermo (MTE),Cnel Diaz,2475,,"DIAZ, CNEL. AV. 2475",105211.083294,105007.97652,-34.584113,-58.406504,0101000020E6100000BAD8B45208344DC09015FC36C44A41C0,600,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 2 Palermo (MTE),Ugarteche,3090,562,UGARTECHE 3090,104708.858343,105407.079767,-34.580518,-58.41198,0101000020E6100000944DB9C2BB344DC0A25EF0694E4A41C0,319,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 4 Microrecorridos (Ceibo),THAMES,2288,765,THAMES 2288,103575.546475,105108.585444,-34.583213,-58.424331,0101000020E6100000E9D66B7A50364DC010CD3CB9A64A41C0,472,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 5 (Oeste),Yerbal,Acoyte,,YERBAL y ACOYTE AV.,102403.890625,101352.046875,-34.617079,-58.43709,0101000020E61000004EB4AB90F2374DC03106D671FC4E41C0,530,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 7 Palermo (MTE),Laprida,1941,,LAPRIDA 1941,105774.341132,104562.056474,-34.588129,-58.400362,0101000020E6100000D447E00F3F334DC0236AA2CF474B41C0,649,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 1 Micro recorridos 1(MTE),Bondpland,2385,454,BONPLAND 2385,102948.667818,105683.604655,-34.578032,-58.431165,0101000020E610000005172B6A30374DC04F05DCF3FC4941C0,147,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 1 Recorridos Zona 1 (MTE),J.B. Justo,1545,544,"JUSTO, JUAN B. AV. 1545",102569.485482,104841.486232,-34.585624,-58.435295,0101000020E6100000618E1EBFB7374DC059E02BBAF54A41C0,221,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
CV,LA PAMPA Y F ALCORTA,,,"LA PAMPA y FIGUEROA ALCORTA, PRES. AV.",102629.140625,108394.6640625,-34.553594,-58.434655,0101000020E61000007D0569C6A2374DC083A10E2BDC4641C0,775,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 4 Microrecorridos (Ceibo),CHARCAS,4767,772,CHARCAS 4767,103351.949907,105366.562476,-34.580888,-58.426768,0101000020E61000005B7D7555A0364DC0C651B9895A4A41C0,435,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 7 Palermo (MTE),Juncal,2674,,JUNCAL 2674,105439.571862,104369.715657,-34.589865,-58.40401,0101000020E6100000E4A08499B6334DC00C0742B2804B41C0,653,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 3 Madreselva,Arce,Chenaut (1802),,"ARCE y CHENAUT, INDALESIO, GRAL. AV.",102911.984375,106517.3984375,-34.570516,-58.431567,0101000020E6100000348463963D374DC020EC14AB064941C0,121,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 7 Palermo (MTE),Austria,2459,,AUSTRIA 2459,105764.847191,104856.065193,-34.585479,-58.400468,0101000020E6100000198C118942334DC055BFD2F9F04A41C0,634,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 7 Palermo (MTE),Laprida,1645,,LAPRIDA 1645,105459.026127,104264.485893,-34.590814,-58.403797,0101000020E6100000889CBE9EAF334DC06D020CCB9F4B41C0,654,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 6 (MTE) Colegiales,Virrey loreto,2849,,"LORETO, Virrey 2849",100919.071496,106397.281803,-34.571602,-58.453285,0101000020E610000039622D3E053A4DC0022A1C412A4941C0,576,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 7 Palermo (MTE),Santa Fe,2847,,SANTA FE AV. 2847,105204.147891,104128.182401,-34.592044,-58.406575,0101000020E6100000832F4CA60A344DC082E50819C84B41C0,659,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 1 Recorridos Zona 1 (MTE),Fitz Roy,1715,432,FITZ ROY 1715,102500.06514,105022.021289,-34.583996,-58.436052,0101000020E61000007DAD4B8DD0374DC0567F8461C04A41C0,210,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 7 Palermo (MTE),Charcas,3153,,CHARCAS 3153,104851.996036,104066.87624,-34.592598,-58.410413,0101000020E6100000376DC66988344DC067D65240DA4B41C0,759,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
CV,DORREGO Y F ALCORTA,,,"DORREGO AV. y FIGUEROA ALCORTA, PRES. AV.",103982.193314979,107129.911516863,-34.564991,-58.419908,0101000020E610000015AA9B8BBF354DC065C405A0514841C0,787,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 2 Palermo (MTE),Seguí,3964,471,"SEGUI, JUAN FRANCISCO 3964",104581.940894,105758.87224,-34.577347,-58.413365,0101000020E6100000D027F224E9344DC0CCB8A981E64941C0,258,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 7 Palermo (MTE),Beruti,2377,,BERUTI 2377,105811.328491,104018.161969,-34.593032,-58.399956,0101000020E610000064EB19C231334DC0A1BDFA78E84B41C0,716,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 1 Micro recorridos 1(MTE),Ravignani,Sta Fe,518,"RAVIGNANI, EMILIO, Dr. y SANTA FE AV.",102778.307715144,105888.168842117,-34.576188,-58.433022,0101000020E61000006939D0436D374DC0802C4487C04941C0,161,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 4 Microrecorridos (Ceibo),DARREGUEIRA,2364,,DARREGUEYRA 2364,103515.838196,105314.025569,-34.581361,-58.424982,0101000020E6100000C0B167CF65364DC0BE1589096A4A41C0,108,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
